2018.09.05 07:23:00,1.155,1.15477
2018.09.05 07:24:00,1.1549,1.15459
2018.09.05 07:25:00,1.15503,1.15491
2018.09.05 07:26:00,1.15509,1.15463
2018.09.05 07:27:00,1.15478,1.15474
2018.09.05 07:28:00,1.15478,1.15438
2018.09.05 07:29:00,1.15469,1.15467
2018.09.05 07:30:00,1.15485,1.15476
2018.09.05 07:31:00,1.1551,1.15509
2018.09.05 07:32:00,1.15525,1.1552
2018.09.05 07:33:00,1.1553,1.1552
2018.09.05 07:34:00,1.15531,1.1553
2018.09.05 07:35:00,1.15535,1.15533
2018.09.05 07:36:00,1.15546,1.15534
2018.09.05 07:37:00,1.15547,1.15539
2018.09.05 07:38:00,1.15557,1.15551
2018.09.05 07:39:00,1.15559,1.15548
2018.09.05 07:40:00,1.15566,1.15562
2018.09.05 07:41:00,1.15574,1.15567
